Product ID,SKU,Barcode,EAN,UPC,ISBN,MPN,Item name,Color,Size,Product Supplier,Images,Supplier Part Number,Barcode,Sub Category,Product type,In stock,Allocated,On hand,On order,Tax class,Sell code,Buy code,Stock code,WS_HAAKAA PL,Weight,Height,Width,Length,Volume,Brand,Category,Short description
2998,7580,9333583010335,,,,,Celebrity Slim Vegan / Dairy / Gluten Free Strawberry 560g,,,UK_PENN,,Q2223,9333583010335,Health,Default,0,0,0,0,T0,4000,5000,1001,16.2435,0.5,5,5,5,125,Celebrity Slim,Health,
3853,8788,3337875597180,,,,,CeraVe Hydrating Cleanser (Pump) 236ml,,,PEMBERT,,MB097720,3337875597180,to be mapped,Default,13,0,13,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,CeraVe,Skincare,
3854,8789,3337875597333,,,,,CeraVe Hydrating Cleanser (Pump) 473ml,,,PEMBERT,,MB100120,3337875597333,to be mapped,Default,24,0,24,0,T6,4000,5000,1001,0,5,5,5,5,125,CeraVe,Skincare,
3855,8790,3337875597395,,,,,CeraVe Moisturising Lotion (Pump) 473ml,,,PEMBERT,,MB102000,3337875597395,to be mapped,Default,23,0,23,0,T6,4000,5000,1001,0,5,5,5,5,125,CeraVe,Skincare,
4840,9710,5021669540022,,,,,Chevron Changing Mat - Coral,,,UK_BRNUR,,,5021669540022,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,5,5,5,5,125,East Coast,Baby Essentials,
4839,9709,5021669539996,,,,,Chevron Changing Mat - Lime Green,,,UK_BRNUR,,,5021669539996,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,5,5,5,5,125,East Coast,Baby Essentials,
1315,5655,5021669540015,,,,,Chevron Changing Mat - Turqhoise,,,UK_BRNUR,,EAS014/8,5021669540022,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,East Coast,Baby Essentials,
1706,8586,8586,,,,,Chicco Baby Hug 4 In 1 Mattress White,,,UK_CHICC,,79606100930,8586,Baby Sleep,Default,15,0,15,0,T6,4000,5000,1001,0,8,5,5,5,125,Chicco,Baby Sleep,
1707,8587,8058664104284,,,,,Chicco Baby Hug 4 In 1 Meal Kit (Tray And Terry Cover) White,,,UK_CHICC,,6079381000000,8058664104284,Baby Essentials,Default,10,0,10,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1705,8585,8585,,,,,Chicco Baby Hug 4 In1 Sheet Set Little Animals,,,UK_CHICC,,9005010450990,8585,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1680,7594,8054707255142,,,,,Chicco Baby Hug 4in1 Fitted Crib Sheets Little Animals 2 Pack,,,UK_CHICC,,,8054707255142,Baby Sleep,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1703,8583,8058664129881,,,,,Chicco Baby Hug Air 4-In-1 Titanium,,,UK_CHICC,,7079193840930,8058664129881,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1704,8584,8058664126422,,,,,Chicco Baby Hug Air 4-In-1 White Snow,,,UK_CHICC,,6079193300930,8058664126422,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1665,5864,8058664110759,,,,,Chicco Balloon Bouncer - Mirage,,,UK_CHICC,,5079282400930,8058664110759,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1688,8566,8058664126194,,,,,Chicco Chairy Booster Seat Bunny (Grey),,,UK_CHICC,,79177290930,8058664126194,Baby Essentials,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1689,8567,8058664126408,,,,,Chicco Chairy Booster Seat Ladybug (Red),,,UK_CHICC,,8079177370930,8058664126408,Baby Essentials,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1664,5351,8054707571518,,,,,Chicco Crib Fitted Sheets Set (Next2Me & Lullago) - Grey Stripes,,,UK_CHICC,,09010796340990,8051761935485,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1722,5351A,8051761609515,,,,,Chicco Crib Fitted Sheets Set (Next2Me & Lullago) - Pieces Sky,,,UK_CHICC,,09010796340990,8051761609515,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1714,8594,8058664111398,,,,,Chicco Dream Light Bear - Blue,,,UK_CHICC,,9830200000,8058664111398,Baby Essentials,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1713,8593,8058664111381,,,,,Chicco Dream Light Bear - Pink,,,UK_CHICC,,9830100000,8058664111381,Baby Essentials,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1667,6019,8058664127009,,,,,Chicco Easy Fit Baby Carrier Black Night,,,UK_CHICC,,07079154410000,8058664127009,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1710,8590,8058664060368,,,,,Chicco First Dreams Baby Bear Blue,,,UK_CHICC,,8015200000,8058664060368,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1711,8591,8058664106349,,,,,Chicco First Dreams Baby Bear Neutral,,,UK_CHICC,,8015300000,8058664106349,Baby Essentials,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1712,8592,8058664060351,,,,,Chicco First Dreams Baby Bear Pink,,,UK_CHICC,,8015100000,8058664060351,Baby Essentials,Default,2,0,2,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1720,8600,8058664074372,,,,,Chicco First Dreams Lullaby Sheep - Blue,,,UK_CHICC,,9090200000,8058664074372,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1716,8596,8596,,,,,Chicco First Dreams Next2Stars Projector Blue,,,UK_CHICC,,7647200000,8596,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1717,8597,8058664112463,,,,,Chicco First Dreams Next2Stars Projector Neutral,,,UK_CHICC,,9863000000,8058664112463,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1718,8598,8598,,,,,Chicco First Dreams Next2Stars Projector Pink,,,UK_CHICC,,7647100000,8598,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1719,8599,8058664074365,,,,,Chicco First DreamsLullaby Sheep - Pink,,,UK_CHICC,,9090100000,8058664074365,Baby Essentials,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1695,8573,8058664126439,,,,,Chicco Hoopla Bouncer - -Moon Grey,,,UK_CHICC,,79840770930,8058664126439,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1694,8572,8058664103904,,,,,Chicco Hoopla Bouncer - Legend,,,UK_CHICC,,79840300930,8058664093472,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1666,6012,8058664078363,,,,,Chicco Hoopla Bouncer Legend 0+ Months,,,UK_CHICC,,08079840180930,8058664078363,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1674,6506,8058664103911,,,,,Chicco Hug 4 in 1 Legend,,,UK_CHICC,,79173300930,8058664103911,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1679,7253,8054707092945,,,,,Chicco Hygienical Terry Mattress Cover - White,,,UK_CHICC,,9010956330990,8054707092945,Baby Sleep,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1677,7251,8058664130184,,,,,Chicco New Baby Hug 4-in-1 Mattress - White,,,UK_CHICC,,79606100930,8058664130184,Baby Sleep,Default,4,0,4,0,T6,4000,5000,1001,0,8,5,5,5,125,Chicco,Baby Sleep,
1697,8575,8058664126460,,,,,Chicco Next2Me Air Side Sleeping Crib Stone,,,UK_CHICC,,79620850930,8058664126460,Baby Essentials,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1698,8576,8058664129898,,,,,Chicco Next2Me Air Side Sleeping Crib Titanium,,,UK_CHICC,,7079620840930,8058664129898,Baby Essentials,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1675,6854,8058664093533,,,,,Chicco Next2Me Crib Chick to Chick,,,UK_CHICC,,7079339220930,8058664093533,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1701,8581,8581,,,,,Chicco Next2Me Crib Sheet Set 2 Piece Set - Grey Stripes,,,UK_CHICC,,9010796960990,8054707571518,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1700,8580,8054707253384,,,,,Chicco Next2Me Crib Sheet Set 2 Piece Set - Stars,,,UK_CHICC,,9010796600990,8054707253384,Baby Essentials,Default,2,0,2,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
5427,10366,8051761935485,,,,,Chicco Next2Me Crib Sheet Set 2 Piece Set Light Grey,,,INHEALTH,,,8051761935485,to be mapped,Default,5,0,5,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Chicco,Baby Essentials,
1696,8574,8058664126446,,,,,Chicco Next2Me Magic Side Sleeping Crib Moon Grey,,,UK_CHICC,,79584770930,8058664126446,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1678,7252,8058664113019,,,,,Chicco Next2Me Standard Mattress - White,,,UK_CHICC,,79505100930,8058664113019,Baby Sleep,Default,0,0,0,1,T6,4000,5000,1001,0,8,5,5,5,125,Chicco,Baby Sleep,
1715,8595,8058664111305,,,,,Chicco Next2Moon 3 In 1 Projector,,,UK_CHICC,,9828000000,8058664111305,Baby Essentials,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1669,6326,195,,,,,Chicco Next2Stars Baby Night Light Projector,,,UK_CHICC,,,195,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1670,6327,8058664062355,,,,,Chicco Next2Stars Baby Night Light Projector Blue,,,UK_CHICC,,00007647200000,8058664062355,Baby Sleep,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1671,6328,8058664062348,,,,,Chicco Next2Stars Baby Night Light Projector Pink,,,UK_CHICC,,7647100000,8058664062348,Baby Sleep,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1668,6325,8058664063024,,,,,Chicco Night Breeze Mattress Cover,,,UK_CHICC,,79592100000,8058664063024,Baby Sleep,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1672,6329,8058664090365,,,,,Chicco Pocket Snack Booster Seat Dark Grey,,,UK_CHICC,,5079340400000,8058664090365,Baby Essentials,Default,35,0,35,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1690,8568,8568,,,,,Chicco Pocket Snack Booster Seat Dark Grey,,,UK_CHICC,,5079340400000,8568,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1691,8569,8058664123643,,,,,Chicco Pocket Snack Booster Seat Hydra,,,UK_CHICC,,5079340130000,8058664123643,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1723,6329A,8058664018819,,,,,Chicco Pocket Snack Booster Seat Mandarino,,,UK_CHICC,,05079340760000,8058664018819,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1692,8570,8058664123650,,,,,Chicco Pocket Snack Booster Seat Violetta,,,UK_CHICC,,7079340940000,8058664123650,Baby Essentials,Default,1,0,1,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1687,8565,8058664110742,,,,,Chicco Polly Easy Highchair Unicorn,,,UK_CHICC,,5079565100930,8058664110742,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1686,8564,8058664131662,,,,,Chicco Polly Easy Verdant,,,UK_CHICC,,4079565610930,8058664131662,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1685,8563,8058664126323,,,,,Chicco Polly Magic Relax Paradise Pink,,,UK_CHICC,,79502650930,8058664126323,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1684,8562,8058664126309,,,,,Chicco Polly Progres5 Highchair Grey,,,UK_CHICC,,7079336470930,8058664126309,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1693,8571,8058664110766,,,,,Chicco Relax And Play Electronic Swing Cool Grey,,,UK_CHICC,,79148190930,8058664110766,Baby Essentials,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1682,8560,8058664041688,,,,,Chicco Storage Net Black,,,UK_CHICC,,6079523950000,8058664041688,Baby Essentials,Default,0,0,0,1,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1699,8579,8579,,,,,Chicco Terry Cloth Protective Mattress Cover White,,,UK_CHICC,,9010956330990,8579,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Sleep,
1681,8559,8058664041732,,,,,Chicco Universal Raincover For Stroller Black,,,UK_CHICC,,6079510000000,8058664041732,Baby Essentials,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1702,8582,8058664124954,,,,,Chicco Vibration Box For Baby Hug & N2M,,,UK_CHICC,,6079618000000,8058664124954,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Chicco,Baby Essentials,
1673,6330,8058664093540,,,,,Chicco Zip and Go Travel Crib Glacial (0-24 months),,,UK_CHICC,,8079554210930,8058664093540,Baby Sleep,Default,0,0,0,0,T6,4000,5000,1001,0,9.9,15,15,15,3375,Chicco,Baby Sleep,
4608,9527,5060447940630,,,,,Child's Farm Baby Bath & Bedtime Case,,,Profitlines,,1043491,5060447940630,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4606,9525,5029066078520,,,,,Child's Farm Baby Moisturiser - Mildly Fragranced 250ml,,,Profitlines,,1025962,5029066078520,to be mapped,Default,2,0,2,0,T1,4000,5000,1001,3.124390244,0.5,0.5,0.5,0.5,0.13,Child's Farm,Baby Essentials,
4607,9526,5029066039002,,,,,Child's Farm Baby Nappy Cream - Organic Aloe Vera 100ml,,,Profitlines,,1025964,5029066039002,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Baby Essentials,
4604,9523,5060447941538,,,,,Child's Farm Baby Oaty Bubbles 250ml,,,Profitlines,,1052314 ,5060447941538,to be mapped,Default,3,0,3,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4605,9524,5029066078483,,,,,Child's Farm Baby Wash - Unfragranced 250ml,,,Profitlines,,1025960,5029066078483,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4615,9534,5029066024176,,,,,Child's Farm Bubble Bath - Organic Tangerine 250ml,,,Profitlines,,1019925,5029066024176,to be mapped,Default,5,0,5,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4614,9533,5029066007162,,,,,Child's Farm Bubble Bath - Raspberry Extract 250ml,,,Profitlines,,1019926,5029066007162,to be mapped,Default,4,0,4,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4610,9529,5029066007186,,,,,Child's Farm Conditioner - Strawberry & Mint 250ml,,,Profitlines,,1019923,5029066007186,to be mapped,Default,5,0,5,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Haircare,
4612,9531,5029066078469,,,,,Child's Farm Hair & Body Wash - Blackberry & Apple 250ml,,,Profitlines,,1022564,5029066078469,to be mapped,Default,2,0,2,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4613,9532,5029066007155,,,,,Child's Farm Hair & Body Wash - Sweet Orange 250ml,,,Profitlines,,1019924,5029066007155,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4611,9530,5029066024459,,,,,Child's Farm Hair Detangler - Grapefruit & Tea Tree 150ml,,,Profitlines,,1022566,5029066024459,to be mapped,Default,1,0,1,6,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Haircare,
4616,9535,5029066010599,,,,,Child's Farm Hand Wash - Grapefruit & Tea Tree 250ml,,,Profitlines,,1020899,5029066010599,to be mapped,Default,5,0,5,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Bath & Body,
4617,9536,5060447940487,,,,,Child's Farm Kids Sun Spray SPF 50+ Unfragranced  125ml,,,Profitlines,,1043593,5060447940487,to be mapped,Default,0,0,0,6,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Skincare,
4609,9528,5029066007148,,,,,Child's Farm Shampoo - Strawberry & Mint 250ml,,,Profitlines,,1019922,5029066007148,to be mapped,Default,2,0,2,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Child's Farm,Haircare,
2982,CLA_00453100,3380810163483,,,,,Clarins - Beauty Flash Balm - 50ml,,,PEMBERT,,453100,3380810163483,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2979,CLA_00012214,3380810034530,,,,,Clarins - Cleansing Milk - Combination/Oily - 200ml,,,PEMBERT,,12214,3380810034530,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2978,CLA_00011214,3380810033830,,,,,Clarins - Cleansing Milk - Dry/Normal - 200ml,,,PEMBERT,,11214,3380810033830,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2987,CLA_106910,3380810149661,,,,,Clarins - Double Serum 30ml,,,PEMBERT,,106910,3380810149661,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2988,CLA_109120,3380810149678,,,,,Clarins - Double Serum Luxury Size 50ml,,,PEMBERT,,109120,3380810149678,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2985,CLA_04071810,3380814071814,,,,,Clarins - Everlasting Foundation+ SPF15 30ml 112 Amber,,,PEMBERT,,4071810,3380814071814,Makeup,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Makeup,
2983,CLA_00592100,3380810592108,,,,,Clarins - Hand and Nail Treatment Cream 100ml,,,PEMBERT,,592100,3380810592108,Bath & Body,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Bath & Body,
2986,CLA_04700210,3380814700219,,,,,Clarins - Instant Smooth Perfecting Touch - 15ml,,,PEMBERT,,4700210,3380814700219,Makeup,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Makeup,
3756,CLA_00110110,3380810045239,,,,,Clarins - Multi Active Day - Wrinkle Correction,,,PEMBERT,,110110,3380810045239,,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
2980,CLA_00051214,3380810032871,,,,,Clarins - Toning Lotion - Dry/Normal - 200ml,,,PEMBERT,,51214,3380810032871,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clarins,Skincare,
1962,110980,666151061606,,,,,Clear Start - Daytime Treatment 60ml,,,DERMEURO,,110980,666151061606,Dermalogica - Clear Start,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Dermalogica,Dermalogica,
4601,9537,666151911758,,,,,Clear Start Facial Cotton Rounds 2 Pack,,,INHEALTH,,6279,666151911758,to be mapped,Default,20,0,20,0,T6,4000,5000,1001,0,0,0,0,0,0,Dermalogica,Dermalogica,
2841,43904,4015600566968,,,,,Clearblue Advanced Digital Ovulation 10 Tests (1 Month),,,PARLE,,3672980,4015600566968,Fertility,Default,63,0,63,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
3096,43903,4015600566920,,,,,Clearblue Advanced Digital Ovulation 20 Tests (2 Months),,,PRL,,3672964,4015600566920,Fertility,Default,32,0,32,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
3098,45187,4015600994976,,,,,Clearblue Advanced Fertility Monitor Refill Tests - 20 Fertility Tests & 4 Pregnancy Tests,,,PRL,,3672581,4015600994976,Fertility,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
3095,7452,8001090909268,,,,,Clearblue Connected Ovulation Test 25 Pack,,,PRL,,,8001090909268,Fertility,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
3097,43905,4015600568122,,,,,Clearblue Digital Ovulation Test - 10 Tests,,,PRL,,3672999,4015600568122,Fertility,Default,36,0,36,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
2829,4144,4084500477360,,,,,Clearblue Digital Pregnancy Test - 1 Test,,,PARLE,,3672263,4084500477360,Fertility,Default,10,0,10,0,T6,4000,5000,1001,6.864634146,0.5,5,5,5,125,Clearblue,Fertility,
2830,4145,4084500477285,,,,,Clearblue Digital Pregnancy Test - 2 Tests,,,PARLE,,3672298,4084500477285,Fertility,Default,85,0,85,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearblue,Fertility,
3094,4147,4084500477520,,,,,Clearblue Pregnancy Test - 1 Test,,,PRL,,3672220,4084500477520,Fertility,Default,11,0,11,0,T6,4000,5000,1001,5.279268293,0.5,5,5,5,125,Clearblue,Fertility,
2831,4148,4084500477445,,,,,Clearblue Pregnancy Test - 2 Tests,,,PARLE,,3672247,4084500477445,Fertility,Default,29,0,29,0,T6,4000,5000,1001,6.864634146,0.5,5,5,5,125,Clearblue,Fertility,
2842,45189,4015600300807,,,,,Clearblue Pregnancy Test - Double Check & Date,,,PARLE,,3672956,4015600300807,Fertility,Default,4,0,4,0,T6,4000,5000,1001,9.392845528,0.5,5,5,5,125,Clearblue,Fertility,
1002,100699,833753000139,,,,,CLEAROGEN Anti-Blemish Set,,,ADARE,,,833753000139,Skincare,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clearogen,Skincare,
1729,7587,5391533830055,,,,,ClevaFeed with Extra Teat - Silicone Self Feeder 6M+,,,CLEVAMAM,,3005,5391533830055,Baby Essentials,Default,21,0,21,0,T6,4000,5000,1001,4.262601626,0.5,5,5,5,125,Clevamama,Baby Essentials,
1744,40619,5391533830536,,,,,Clevamama  Corner Cushion X-Large - 4 Pack,,,CLEVAMAM,,3053,5391533830536,Baby Safety,Default,144,0,144,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clevamama,Baby Safety,
1724,5924,5391533833322,,,,,Clevamama  Fitted Mattress Protector for Baby Crib (90x40),,,CLEVAMAM,,3332,5391533833322,Baby Sleep,Default,8,0,8,0,T6,4000,5000,1001,0,6,5,5,5,125,Clevamama,Baby Sleep,
1728,6112,5391533836057,,,,,Clevamama - Car Seat Footmuff,,,CLEVAMAM,,3605,5391533836057,Baby Essentials,Default,8,0,8,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clevamama,Baby Essentials,
1747,100869,5391533830116,,,,,Clevamama - ClevaCushion 10-in-1 Nursing Pillow,,,CLEVAMAM,,3011,5391533830116,Breastfeeding - All Other,Default,9,0,9,0,T6,4000,5000,1001,0,8,5,5,5,125,Clevamama,Breastfeeding,
1727,6111,5391533830130,,,,,Clevamama - ClevaCushion 10-in-1 Nursing Pillow - Grey,,,CLEVAMAM,,3013,5391533830130,Breastfeeding - All Other,Default,6,0,6,0,T6,4000,5000,1001,0,8,5,5,5,125,Clevamama,Breastfeeding,
1730,7588,5391533835166,,,,,Clevamama Bamboo Baby Washcloth Set (3Pk) - White,,,CLEVAMAM,,3516,5391533835159,Baby Essentials,Default,17,0,17,0,T6,4000,5000,1001,5.685365854,0.5,5,5,5,125,Clevamama,Baby Essentials,
1734,8285,5391514475145,,,,,Clevamama Blackout Blinds,,,CLEVAMAM,,7514,5391514475145,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clevamama,Baby Essentials,
5407,10315,,,,,,Clevamama Cellular Baby Blanket 70 x 90 cm Blue,,,CLEVAMAM,,3451,,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,5,5,5,5,125,Clevamama,Baby Essentials,
5406,10314,,,,,,Clevamama Cellular Baby Blanket 70 x 90 cm Coral,,,CLEVAMAM,,3450,,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,5,5,5,5,125,Clevamama,Baby Essentials,
5408,10316,,,,,,Clevamama Cellular Baby Blanket 70 x 90 cm Grey,,,CLEVAMAM,,3452,,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,5,5,5,5,125,Clevamama,Baby Essentials,
5409,10317,,,,,,Clevamama Cellular Baby Blanket 70 x 90 cm White,,,CLEVAMAM,,3453,,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,5,5,5,5,125,Clevamama,Baby Essentials,
1732,8031,5391533835012,,,,,Clevamama ClevaBath,,,CLEVAMAM,,3501,5391533835012,Baby Essentials,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clevamama,Baby Essentials,
1735,40561,5391533831021,,,,,Clevamama ClevaFoam Baby Pillow,,,CLEVAMAM,,3102,5391533831021,Baby Sleep,Default,9,0,9,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Clevamama,Baby Sleep,
1731,7589,5391533835067,,,,,Clevamama ClevaRinse Shampoo Rinse Cup,,,CLEVAMAM,,3506,5391533835067,Haircare - Shampoo,Default,0,0,0,0,T6,4000,5000,1001,4.970081301,0.5,5,5,5,125,Clevamama,Baby Essentials,
