Product ID,Product Name,Product Description,Product URL,Product Image URL,Product Price,Currency,Spec UPC,Spec SKU,Spec Brand,Spec MPN,Spec ISBN,Spec EAN,Product Tags,Blacklisted,Product Group
147,AGE Smart Skin Resurfacing Cleanser 150ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-aging skin

Product Details:

A dual-action exfoliating cleanser containing Lactic Acid (5%) that smoothes,
retexturizes and delivers ultra-clean skin.

 * Handy 2-in-1 cleanser and exfoliator
 * No artificial colors or fragrances
 * Following the application of PreCleanse
   [%%GLOBAL_ShopPathSSL%%/precleanse-150ml/], dispense one pump of
   Dermalogica Skin Resurfacing Cleanser onto dampened hands
 * Lactic Acid dramatically smoothes skin while hydrating, brightening, and
   accelerating cell turnover
 * Antioxidant Vitamin E improves skin softness
 * Rose Flower Oil helps calm and soothe skin sensitivity

How to use:

 * Apply to damp face and throat, massaging with light, upward strokes for at
   least 30 seconds, avoiding the eye area.
 * Rinse thoroughly with warm water.
 * Use daily morning and evening. Reduce to one use per day if any sensitivity
   develops. Follow with Dynamic Skin Recovery SPF30.
 * If using in the AM, follow with Dermalogica AGE Smart Dynamic Skin Recovery
   SPF50 [%%GLOBAL_ShopPathSSL%%/dermalogica-dynamic-skin-recovery-spf50-50ml/]

BeautySkincare Quick Tip:

 * When starting out with Dermalogica's AGE Smart® Cleanser, we suggest slowly
   introducing it into your skincare regime. Start by using it 3 alternating
   nights a week (for example Monday, Wednesday and Friday) for the first week
   or two, then build it up to 4 nights, 5 nights etc.

More Info:


 * Gluten-free
 * Vegan
 * No artificial fragrances and colors
 * Paraben-free
 * Cruelty-free
 * Uses: 120
 * Retail cost Per Application: 41c",https://www.beautyskincare.ie/age-smart-skin-resurfacing-cleanser-150ml/,https://cdn11.bigcommerce.com/s-7f87b/products/147/images/802/AGE_Smart_Skin_Resurfacing_Cleanser__45377.1619532675.220.220.png?c=2,39.99,EUR,666151010710,101511,Dermalogica,,666151010710,666151010710,,FALSE,
149,Multivitamin Thermafoliant 75ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-ageing skin

Product Details:

A powerful thermal skin polisher that combines physical and chemical exfoliants
to refine skin texture and enhance penetration of age-fighting actives into
skin.

 * Unique thermal technology activates upon contact to drive beneficial
   ingredients into skin
 * A fine mineral powder blend polishes to help minimize fine lines
 * Lactic Acid and Salicylic Acid exfoliate for an instantly smooth surface
 * Vitamins A, C, and E help reverse the signs of aging, stimulate collagen and
   smooth
 * Contains no artificial fragrance or colour

How Will I Use It?

 * After cleansing, apply to damp skin in circular motions for 1 to 2 minutes,
   avoiding the eye area
 * Rinse thoroughly with warm water
 * Use two to three times per week

BeautySkincare Quick Tip:


 * A more intense result can be achieved by using directly on dry skin

More Info:

 * Gluten-free
 * Vegan
 * No artificial fragrances and colors
 * Paraben-free
 * Cruelty-free
 * No artificial fragrance
 * No colour
 * Uses: 15
 * Retail Cost Per Application: €4.33",https://www.beautyskincare.ie/multivitamin-thermafoliant-75ml/,https://cdn11.bigcommerce.com/s-7f87b/products/149/images/824/Multivitamin_Thermafoliant__09462.1556196493.220.220.png?c=2,51.99,EUR,666151020870,102321,Dermalogica,,666151020870,666151020870,,FALSE,
150,Multivitamin Power Recovery Masque 75ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-ageing skin

Product Details:

A powerful masque of concentrated antioxidant vitamins to help skin recover from
damage, while acting as a barrier protector and promoting healthy tissue
regeneration. Contains no artificial fragrance or colour.

 * Vitamins A, C, E, F and Panthenol help repair and restore damaged skin.
 * Oat Kernel acts as an anti-inflammatory while moisturizing, soothing, and
   calming.
 * Increases elasticity and aids in collagen synthesis to help restore
   suppleness.

How to use:

 * Apply generously to cleansed face and throat, avoiding the eye area
 * After 10 to 15 minutes, gently yet thoroughly rinse with warm water
 * Apply once per week, or whenever the skin requires a little extra TLC
   (particularly during the winter months)

 BeautySkincare Quick Tip:

 * Follow with Dynamic Skin Recovery SPF30
   [%%GLOBAL_ShopPathSSL%%/dermalogica-dynamic-skin-recovery-spf50-50ml/] or
   prescribed Dermalogica Moisturiser
   [%%GLOBAL_ShopPathSSL%%/Dermalogica-Moisturiser/]

More info:

 * Cruelty-free
 * Paraben-free
 * No artificial fragrances or colors
 * Vegan
 * Gluten-free
 * Uses: 15
 * Cost Per Application: €3.65",https://www.beautyskincare.ie/multivitamin-power-recovery-masque-75ml/,https://cdn11.bigcommerce.com/s-7f87b/products/150/images/838/Multivitamin_Power_Recovery_Masque_75ml__82741.1556785556.220.220.png?c=2,45.99,EUR,666151040328,104403,Dermalogica,,666151040328,666151040328,,FALSE,
154,AGE Smart® - Super Rich Repair 50ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Dry, mature or prematurely-ageing skin

Product details:

A super-concentrated cream that repairs and protects chronically dry, dehydrated
and prematurely-aging skin. As the richest Dermalogica Moisturizer, it soothes,
hydrates and replenishes even the thirstiest skin while acting as a protective
salve to fight extreme cold and dry environmental conditions. Contains no
artificial fragrance or colour.

 * The richest Dermalogica moisturizer, for extremely dry and dehydrated skin
 * Exclusive peptide helps prevent the formation of AGEs within skin
 * Madecassoside helps treat and inhibit inflammation
 * An active Soy isoflavonoid helps stimulate collagen and Hyaluronic Acid
   production
 * Colloidal Oatmeal, Zinc Oxide, and Oat soothe and relieve any itching

How to use:

 * Apply to face and neck with light, upward strokes
 * Wait for cream to absorb before applying additional products
 * Use once or twice daily

 BeautySkincare Quick Tip:

 * In winter this doubles up as a protective salve to help hydrate chapped,
   extra dry skin
 * For your eyes, we recommend AGE Smart Multivitamin Power Firm
   [%%GLOBAL_ShopPathSSL%%/age-smart-multivitamin-power-firm/]. Explore the
   full AGE Smart range [%%GLOBAL_ShopPathSSL%%/dermalogica-AGE-Smart/],
   specifically designed for mature or prematurely ageing skin.

More Info:

 * Gluten-free
 * Vegan
 * No artificial fragrances and colors
 * Paraben-free
 * Cruelty-free
 * Uses: 40
 * Cost Per Application: €2.38",https://www.beautyskincare.ie/age-smart-super-rich-repair-50ml/,https://cdn11.bigcommerce.com/s-7f87b/products/154/images/782/AGE_Smart_-_Super_Rich_Repair_50ml__41775.1619532675.220.220.png?c=2,71.99,EUR,666151030978,103605,Dermalogica,,666151030978,666151030978,,FALSE,
155,AGE Smart® - Power Rich,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-ageing skin

Product Details:

A potent moisturizing treatment that stimulates collagen production, to increase
firmness and elasticity.

 * A blend of multivitamins and active botanicals including Red Seaweed, Soy
   Protein Phytoestrogens, Kukui Nut and Licorice hydrates, exfoliates, and
   helps reverse the signs of premature ageing
 * Rice Bran exfoliates while helping to soften skin
 * Yeast Extract helps stimulate collagen formation

How will I use it?

 * Smooth over cleansed skin morning and night
 * Concentrate on areas with signs of visible aging to restore resilience and
   strength
 * Allow to absorb for one minute before make-up application.

BeautySkincare Quick Tip:

 * Can also be used to smooth, hydrate and brighten the eye contour area

More Info:

 * Cruelty-free
 * Vegan
 * Paraben-free
 * No artificial fragrances or colors
 * Gluten-free",https://www.beautyskincare.ie/age-smart-power-rich/,https://cdn11.bigcommerce.com/s-7f87b/products/155/images/781/AGE_Smart_-_Power_Rich__34953.1556113380.220.220.png?c=2,159.99,EUR,666151061125,110607,Dermalogica,,666151061125,666151061125,,FALSE,
156,AGE Smart® - Multivitamin Power Firm,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-ageing skin 

Product Details

Combat visible lines around the eye area with this powerful firming complex of
skin-rebuilding antioxidant vitamins, protective Silicones, and Red Seaweed
Extract. No artificial fragrance or colour.

 * An infusion of vitamins A, C, and E help accelerate skin's natural repair
   process
 * Strengthens elasticity, improves smoothness, and defends against free
   radicals
 * Silicones melt gently into skin to help diminish fine lines and smooth
   texture
 * Green Tea helps soothe irritation

How will I use it?

 * Smooth around eyes, concentrating on areas of visible ageing.

 BeautySkincare Quick Tip:

 * Helps fill in fine lines, making it also an ideal base for make up!
   

More Info:

 * Free from Artificial Fragrances and Colours
 * Paraben-free
 * Cruelty-free
 * Vegan
 * Gluten-free
 * Uses: 75
 * Retail Cost Per Applic: 0.79c",https://www.beautyskincare.ie/age-smart-multivitamin-power-firm/,https://cdn11.bigcommerce.com/s-7f87b/products/156/images/772/Dermalogica_MultiVitamin_Power_Firm-01__78543.1499675788__95399.1555491282.220.220.png?c=2,44.99,EUR,666151060777,106053,Dermalogica,,666151060777,666151060777,,FALSE,
157,AGE Smart® - Renewal Lip Complex,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Mature or prematurely-ageing skin

Product Details:

Award-winning daily lip treatment that restores delicate tissue, minimizes
contour lines and helps prevent the signs of aging.

 * Vitamin-rich emollients Cocoa Butter, Shea Butter, Avocado, and Wheat Germ
   smooth and condition to help prevent dehydration
 * An exclusive peptide helps prevent the formation of skin-aging AGEs
 * Palmitoyl Oligopeptide conditions and helps to stimulate collagen formation
   and minimize fine lines
 * Contains no artificial fragrance or colour

 How will I use it?

 * Apply to lips at least two times a day for lip health maintenance, or more
   frequently in periods of dryness or environmental exposure.

BeautySkincare Quick Tip:


 * Apply before lipstick to smooth away dryness lines

More Info:

 * Cruelty-free
 * Vegan
 * Paraben-free
 * No artificial fragrances or colors
 * Gluten-free
 * Uses: 18
 * Retail Cost Per Applic: €1.71",https://www.beautyskincare.ie/age-smart-renewal-lip-complex/,https://cdn11.bigcommerce.com/s-7f87b/products/157/images/587/Dermalogica_Renewal_Lip_Complex-01__64530.1499676138.220.220.png?c=2,28.99,EUR,666151061286,113511,Dermalogica,,666151061286,666151061286,,FALSE,
158,AGE Smart® - Multivitamin Hand & Nail Treatment,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!


DERMALOGICA MULTIVITAMIN HAND & NAIL TREATMENT 75ML

 

WHO IS IT FOR?

- MATURE OR PREMATURELY-AGEING SKIN

 

WHAT IS IT?

An intense, non-greasy treatment of botanicals and vitamins to protect and
repair chapped hands while strengthening nails against splitting and peeling.
Contains no artificial fragrance or colour.

 

HOW WILL I USE IT?

Apply to hands and nails with a light massaging motion, following washing or as
needed.

 

HOW IT WORKS:

 * Panthenol, Algae and Grapefruit help soothe and heal dry, rough hands.
 * Antioxidant vitamins C and E, Ginko Biloba, and Grape Seed defend hands
   against free radical damage.
 * Licorice helps reduce the appearance of hyperpigmentation while calming skin.
 * Strengthens nails to help alleviate splitting and peeling while releaving
   dry, cracked cuticles.",https://www.beautyskincare.ie/age-smart-multivitamin-hand-nail-treatment/,https://cdn11.bigcommerce.com/s-7f87b/products/158/images/580/Dermalogica_MultiVitamin_Hand_Nail_Treatment__92055.1499688917.220.220.png?c=2,26.99,EUR,,110117,Dermalogica,,,,,FALSE,
159,Precleanse 150ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

 * All skin types (especially oily)
 * Not suitable for nut allergy sufferers

Product details

You can’t beat a good double cleanse, and Dermalogica Precleanse is a firm
favourite here at Beauty Skincare HQ! This lightweight cleansing oil
gently liquefies sebum and other debris from the skin’s surface, leaving no
greasy residue behind.

 * Olive and Apricot Kernel-based cleansing oil
 * Melts away excess sebum (oil), sunscreen, waterproof make-up, environmental
   pollutants and other residues built-up during the day
 * Fortified with nourishing Kukui Nut, Borage Seed and Rice Bran oils
 * Readily rinses away leaving behind any greasy residue.
 * Contains no artificial fragrance or colour.

How to use:

 * Spread Precleanse across your face and neck
 * With dampened hands, gently massage and turn Precleanse into a milky
   emulsion.
 * Follow with prescribed Dermalogica Cleanser
   [%%GLOBAL_ShopPathSSL%%/dermalogica-cleansers/] for a thorough double cleanse
   and a spritz of Dermalogica Multi-Active Toner
   [%%GLOBAL_ShopPathSSL%%/products/dermalogica-Multi-active-Toner.html].

BeautySkincare Quick Tip:

 * Did you know that PreCleanse is gentle enough to use over the eyes? It's our
   secret weapon for taking off waterproof mascara and heavy eye makeup. Trust
   us, you’ll become obsessed!

More Info:

 * Free from Artificial Fragrances and Colours
 * Paraben-free
 * Cruelty-free
 * Vegan
 * Gluten-free
 * Uses: 100
 * Retail Cost Per Applic: 45c",https://www.beautyskincare.ie/precleanse-150ml/,https://cdn11.bigcommerce.com/s-7f87b/products/159/images/814/Precleanse_150ml__37600.1556183464.220.220.jpg?c=2,39.99,EUR,666151010628,101602,Dermalogica,,666151010628,666151010628,,FALSE,
160,Dermal Clay Cleanser 500ml,"gift icon
[https://cdn11.bigcommerce.com/s-1jn0h8pjbp/product_images/uploaded_images/gift-icon-2-.png?t=1621431266&amp;_ga=2.186276649.1213338328.1621407170-9852056.1620197612]

Free Free Multivitamin Essentials Kit
[%%GLOBAL_ShopPathSSL%%/free-dermalogica-gift/] worth €72 when you spend €100 or
more!

Who is it for?

Oily skin

What is it?

Cleanser with water-soluble Bentonite and Kaolin clays, combined with purifying
botanical extracts and refreshing Menthol to remove excess oils and refine
skin's texture.

 * Bentonite and Kaolin clays help absorb excess oil, refine pores and clear
   congestion
 * Sambucus Flower, Ivy and Lemon extracts soothe and hydrate
 * No artificial fragrance or colors 

How to use:

 * Following the application of PreCleanse
   [%%GLOBAL_ShopPathSSL%%/precleanse-150ml/], apply to dampened face and
   throat, massaging with light, upward strokes.
 * Concentrate on any areas of congestion and impurities.
 * Rinse thoroughly with water.

BeautySkincare Quick Tip:

 * This cleanser also doubles up as a handy face masque!

More info:


 * Cruelty-free
 * Paraben-free
 * No artificial fragrances or colors
 * Vegan
 * Gluten-free

 ",https://www.beautyskincare.ie/dermal-clay-cleanser-500ml/,https://cdn11.bigcommerce.com/s-7f87b/products/160/images/804/Dermal_Clay_Cleanser_500ml__97942.1556182972.220.220.png?c=2,53.99,EUR,,110622,Dermalogica,,,,,FALSE,
